operator_id,layer_index,operator_type,operator_name,operator_path,candidate_id,baseline_accuracy,candidate_accuracy,accuracy_drop,logit_kl,label_flip_rate,hidden_l2,attention_kl,sensitivity_score
distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,distilbert.transformer.layer.2.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,2.5179097065120004e-06,0.0,0.0,0.0,2.5179097065120004e-06
distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,distilbert.transformer.layer.2.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0010068911360576749,0.0,0.0,0.0,0.0010068911360576749
distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,distilbert.transformer.layer.2.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.00046652014134451747,0.0,0.0,0.0,0.00046652014134451747
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.96875,0.0234375,0.13352763652801514,0.0390625,0.0,0.0,0.19602763652801514
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,0.0025427232030779123,0.0,0.0,0.0,0.0025427232030779123
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.4921875,0.5,1.4486852884292603,0.5078125,0.0,0.0,2.4564977884292603
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.54296875,0.44921875,1.4371694326400757,0.45703125,0.0,0.0,2.3434194326400757
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.exact.high.v1,0.9921875,0.9921875,0.0,5.2802886507663516e-09,0.0,0.0,0.0,5.2802886507663516e-09
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.chebyshev.degree11.v1,0.9921875,0.9921875,0.0,6.34211403394147e-08,0.0,0.0,0.0,6.34211403394147e-08
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.chebyshev.degree9.v1,0.9921875,0.9921875,0.0,1.0836176898010308e-06,0.0,0.0,0.0,1.0836176898010308e-06
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.chebyshev.degree5.v1,0.9921875,0.9921875,0.0,0.000182839430635795,0.0,0.0,0.0,0.000182839430635795
distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,distilbert.transformer.layer.3.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,0.00013827883230987936,0.0,0.0,0.0,0.00013827883230987936
distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,distilbert.transformer.layer.3.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,8.435222116531804e-05,0.0,0.0,0.0,8.435222116531804e-05
distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,distilbert.transformer.layer.3.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.00020853994647040963,0.0,0.0,0.0,0.00020853994647040963
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,9.348816547571914e-07,0.0,0.0,0.0,9.348816547571914e-07
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,3.4181775845354423e-06,0.0,0.0,0.0,3.4181775845354423e-06
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0001501096849096939,0.0,0.0,0.0,0.0001501096849096939
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.00016418429731857032,0.0,0.0,0.0,0.00016418429731857032
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,2.165707337553613e-05,0.0,0.0,0.0,2.165707337553613e-05
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,0.00010998520883731544,0.0,0.0,0.0,0.00010998520883731544
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.875,0.1171875,0.2860640585422516,0.125,0.0,0.0,0.5282515585422516
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.8828125,0.109375,0.3099943995475769,0.1171875,0.0,0.0,0.5365568995475769
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.exact.high.v1,0.9921875,0.9921875,0.0,-2.9063849105170902e-09,0.0,0.0,0.0,-2.9063849105170902e-09
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.chebyshev.degree11.v1,0.9921875,0.9921875,0.0,2.3276840011021704e-08,0.0,0.0,0.0,2.3276840011021704e-08
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.chebyshev.degree9.v1,0.9921875,0.9921875,0.0,1.2486053435623035e-07,0.0,0.0,0.0,1.2486053435623035e-07
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.chebyshev.degree5.v1,0.9921875,0.9921875,0.0,2.038869570242241e-05,0.0,0.0,0.0,2.038869570242241e-05
distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,distilbert.transformer.layer.4.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,3.339474915264873e-06,0.0,0.0,0.0,3.339474915264873e-06
distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,distilbert.transformer.layer.4.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,2.2753407392883673e-05,0.0,0.0,0.0,2.2753407392883673e-05
distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,distilbert.transformer.layer.4.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.000560712767764926,0.0,0.0,0.0,0.000560712767764926
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,1.7618452829992748e-07,0.0,0.0,0.0,1.7618452829992748e-07
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,1.7669894702976308e-07,0.0,0.0,0.0,1.7669894702976308e-07
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,1.613730455574114e-05,0.0,0.0,0.0,1.613730455574114e-05
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,1.9294788216939196e-05,0.0,0.0,0.0,1.9294788216939196e-05
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,3.1861168281466234e-06,0.0,0.0,0.0,3.1861168281466234e-06
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,8.072151445048803e-07,0.0,0.0,0.0,8.072151445048803e-07
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0017522567650303245,0.0,0.0,0.0,0.0017522567650303245
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.007794803939759731,0.0,0.0,0.0,0.007794803939759731
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.exact.high.v1,0.9921875,0.9921875,0.0,-5.7385198815040894e-09,0.0,0.0,0.0,-5.7385198815040894e-09
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.chebyshev.degree11.v1,0.9921875,0.9921875,0.0,-7.535261303814877e-09,0.0,0.0,0.0,-7.535261303814877e-09
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.chebyshev.degree9.v1,0.9921875,0.9921875,0.0,4.7806011593820585e-08,0.0,0.0,0.0,4.7806011593820585e-08
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.chebyshev.degree5.v1,0.9921875,0.9921875,0.0,8.84199562278809e-06,0.0,0.0,0.0,8.84199562278809e-06
distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,distilbert.transformer.layer.5.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,3.1697636586613953e-06,0.0,0.0,0.0,3.1697636586613953e-06
distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,distilbert.transformer.layer.5.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,4.820541562366998e-06,0.0,0.0,0.0,4.820541562366998e-06
distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,distilbert.transformer.layer.5.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.00010422619379824027,0.0,0.0,0.0,0.00010422619379824027
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,7.447968641827174e-08,0.0,0.0,0.0,7.447968641827174e-08
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,4.052557869727025e-06,0.0,0.0,0.0,4.052557869727025e-06
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,3.5196142562199384e-05,0.0,0.0,0.0,3.5196142562199384e-05
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,3.3919408451765776e-05,0.0,0.0,0.0,3.3919408451765776e-05
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,6.795475115950467e-08,0.0,0.0,0.0,6.795475115950467e-08
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,8.518773938703816e-06,0.0,0.0,0.0,8.518773938703816e-06
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0006137631135061383,0.0,0.0,0.0,0.0006137631135061383
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.0006120931939221919,0.0,0.0,0.0,0.0006120931939221919
