operator_id,layer_index,operator_type,operator_name,operator_path,candidate_id,baseline_accuracy,candidate_accuracy,accuracy_drop,logit_kl,label_flip_rate,hidden_l2,attention_kl,sensitivity_score
distilbert_sst2.layer1.gelu.ffn_activation,1,gelu,ffn_activation,distilbert.transformer.layer.1.ffn.activation,gelu.poly.degree2.v1,0.9921875,0.4921875,0.5,2.541588306427002,0.5078125,0.0,0.0,3.549400806427002
distilbert_sst2.layer1.softmax.attention_softmax,1,softmax,attention_softmax,distilbert.transformer.layer.1.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,0.00023967365268617868,0.0,0.0,0.0,0.00023967365268617868
distilbert_sst2.layer1.softmax.attention_softmax,1,softmax,attention_softmax,distilbert.transformer.layer.1.attention,softmax.clipped.stable.v1,0.9921875,0.9921875,0.0,8.761918434174731e-05,0.0,0.0,0.0,8.761918434174731e-05
distilbert_sst2.layer1.softmax.attention_softmax,1,softmax,attention_softmax,distilbert.transformer.layer.1.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,1.694003185548354e-05,0.0,0.0,0.0,1.694003185548354e-05
distilbert_sst2.layer1.softmax.attention_softmax,1,softmax,attention_softmax,distilbert.transformer.layer.1.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.00020363691146485507,0.0,0.0,0.0,0.00020363691146485507
distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,distilbert.transformer.layer.1.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,3.613303078964236e-08,0.0,0.0,0.0,3.613303078964236e-08
distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,distilbert.transformer.layer.1.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,6.027785275364295e-06,0.0,0.0,0.0,6.027785275364295e-06
distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,distilbert.transformer.layer.1.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0020056709181517363,0.0,0.0,0.0,0.0020056709181517363
distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,distilbert.transformer.layer.1.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.0020365077070891857,0.0,0.0,0.0,0.0020365077070891857
distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,distilbert.transformer.layer.1.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,0.0006606256938539445,0.0,0.0,0.0,0.0006606256938539445
distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,distilbert.transformer.layer.1.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.984375,0.0078125,0.0308026485145092,0.0078125,0.0,0.0,0.0464276485145092
distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,distilbert.transformer.layer.1.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.4921875,0.5,0.817632794380188,0.5078125,0.0,0.0,1.825445294380188
distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,distilbert.transformer.layer.1.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.88671875,0.10546875,0.41322898864746094,0.11328125,0.0,0.0,0.6319789886474609
distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,distilbert.transformer.layer.2.ffn.activation,gelu.exact.high.v1,0.9921875,0.9921875,0.0,1.6572757886024192e-06,0.0,0.0,0.0,1.6572757886024192e-06
distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,distilbert.transformer.layer.2.ffn.activation,gelu.poly.degree5.v1,0.9921875,0.4921875,0.5,1.9154472351074219,0.5078125,0.0,0.0,2.923259735107422
distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,distilbert.transformer.layer.2.ffn.activation,gelu.poly.degree3.v1,0.9921875,0.49609375,0.49609375,0.710093080997467,0.50390625,0.0,0.0,1.710093080997467
distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,distilbert.transformer.layer.2.ffn.activation,gelu.poly.degree2.v1,0.9921875,0.4921875,0.5,1.9669795036315918,0.5078125,0.0,0.0,2.974792003631592
distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,distilbert.transformer.layer.2.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,4.5413926272885874e-05,0.0,0.0,0.0,4.5413926272885874e-05
distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,distilbert.transformer.layer.2.attention,softmax.clipped.stable.v1,0.9921875,0.9921875,0.0,3.601989374146797e-05,0.0,0.0,0.0,3.601989374146797e-05
distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,distilbert.transformer.layer.2.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,3.4258730011060834e-05,0.0,0.0,0.0,3.4258730011060834e-05
distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,distilbert.transformer.layer.2.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.0001727089547784999,0.0,0.0,0.0,0.0001727089547784999
distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,distilbert.transformer.layer.2.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,1.2897830359293039e-08,0.0,0.0,0.0,1.2897830359293039e-08
distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,distilbert.transformer.layer.2.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,2.5179097065120004e-06,0.0,0.0,0.0,2.5179097065120004e-06
distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,distilbert.transformer.layer.2.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0010068911360576749,0.0,0.0,0.0,0.0010068911360576749
distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,distilbert.transformer.layer.2.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.00046652014134451747,0.0,0.0,0.0,0.00046652014134451747
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.96875,0.0234375,0.13352763652801514,0.0390625,0.0,0.0,0.19602763652801514
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,0.0025427232030779123,0.0,0.0,0.0,0.0025427232030779123
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.4921875,0.5,1.4486852884292603,0.5078125,0.0,0.0,2.4564977884292603
distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,distilbert.transformer.layer.2.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.54296875,0.44921875,1.4371694326400757,0.45703125,0.0,0.0,2.3434194326400757
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.exact.high.v1,0.9921875,0.9921875,0.0,5.2802886507663516e-09,0.0,0.0,0.0,5.2802886507663516e-09
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.poly.degree5.v1,0.9921875,0.77734375,0.21484375,0.33835166692733765,0.21484375,0.0,0.0,0.7680391669273376
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.poly.degree3.v1,0.9921875,0.953125,0.0390625,0.15993213653564453,0.0390625,0.0,0.0,0.23805713653564453
distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,distilbert.transformer.layer.3.ffn.activation,gelu.poly.degree2.v1,0.9921875,0.4921875,0.5,1.1629353761672974,0.5078125,0.0,0.0,2.1707478761672974
distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,distilbert.transformer.layer.3.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,0.00013827883230987936,0.0,0.0,0.0,0.00013827883230987936
distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,distilbert.transformer.layer.3.attention,softmax.clipped.stable.v1,0.9921875,0.98828125,0.00390625,0.013393939472734928,0.00390625,0.0,0.0,0.021206439472734928
distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,distilbert.transformer.layer.3.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,8.435222116531804e-05,0.0,0.0,0.0,8.435222116531804e-05
distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,distilbert.transformer.layer.3.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.00020853994647040963,0.0,0.0,0.0,0.00020853994647040963
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,9.348816547571914e-07,0.0,0.0,0.0,9.348816547571914e-07
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,3.4181775845354423e-06,0.0,0.0,0.0,3.4181775845354423e-06
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0001501096849096939,0.0,0.0,0.0,0.0001501096849096939
distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,distilbert.transformer.layer.3.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.00016418429731857032,0.0,0.0,0.0,0.00016418429731857032
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,2.165707337553613e-05,0.0,0.0,0.0,2.165707337553613e-05
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,0.00010998520883731544,0.0,0.0,0.0,0.00010998520883731544
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.875,0.1171875,0.2860640585422516,0.125,0.0,0.0,0.5282515585422516
distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,distilbert.transformer.layer.3.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.8828125,0.109375,0.3099943995475769,0.1171875,0.0,0.0,0.5365568995475769
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.exact.high.v1,0.9921875,0.9921875,0.0,-2.9063849105170902e-09,0.0,0.0,0.0,-2.9063849105170902e-09
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.poly.degree5.v1,0.9921875,0.921875,0.0703125,0.2737019658088684,0.0703125,0.0,0.0,0.4143269658088684
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.poly.degree3.v1,0.9921875,0.8515625,0.140625,0.4965704679489136,0.1484375,0.0,0.0,0.7856329679489136
distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,distilbert.transformer.layer.4.ffn.activation,gelu.poly.degree2.v1,0.9921875,0.98828125,0.00390625,0.07771143317222595,0.01171875,0.0,0.0,0.09333643317222595
distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,distilbert.transformer.layer.4.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,3.339474915264873e-06,0.0,0.0,0.0,3.339474915264873e-06
distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,distilbert.transformer.layer.4.attention,softmax.clipped.stable.v1,0.9921875,0.9921875,0.0,1.4326600421554758e-06,0.0,0.0,0.0,1.4326600421554758e-06
distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,distilbert.transformer.layer.4.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,2.2753407392883673e-05,0.0,0.0,0.0,2.2753407392883673e-05
distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,distilbert.transformer.layer.4.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.000560712767764926,0.0,0.0,0.0,0.000560712767764926
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,1.7618452829992748e-07,0.0,0.0,0.0,1.7618452829992748e-07
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,1.7669894702976308e-07,0.0,0.0,0.0,1.7669894702976308e-07
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,1.613730455574114e-05,0.0,0.0,0.0,1.613730455574114e-05
distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,distilbert.transformer.layer.4.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,1.9294788216939196e-05,0.0,0.0,0.0,1.9294788216939196e-05
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,3.1861168281466234e-06,0.0,0.0,0.0,3.1861168281466234e-06
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,8.072151445048803e-07,0.0,0.0,0.0,8.072151445048803e-07
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0017522567650303245,0.0,0.0,0.0,0.0017522567650303245
distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,distilbert.transformer.layer.4.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.007794803939759731,0.0,0.0,0.0,0.007794803939759731
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.exact.high.v1,0.9921875,0.9921875,0.0,-5.7385198815040894e-09,0.0,0.0,0.0,-5.7385198815040894e-09
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.poly.degree5.v1,0.9921875,0.95703125,0.03515625,0.2640097737312317,0.03515625,0.0,0.0,0.3343222737312317
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.poly.degree3.v1,0.9921875,0.9921875,0.0,0.02254582941532135,0.0,0.0,0.0,0.02254582941532135
distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,distilbert.transformer.layer.5.ffn.activation,gelu.poly.degree2.v1,0.9921875,0.9921875,0.0,0.0164494588971138,0.0,0.0,0.0,0.0164494588971138
distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,distilbert.transformer.layer.5.attention,softmax.exact.high.v1,0.9921875,0.9921875,0.0,3.1697636586613953e-06,0.0,0.0,0.0,3.1697636586613953e-06
distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,distilbert.transformer.layer.5.attention,softmax.clipped.stable.v1,0.9921875,0.9921875,0.0,3.9432069343092735e-07,0.0,0.0,0.0,3.9432069343092735e-07
distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,distilbert.transformer.layer.5.attention,softmax.poly_exp.degree2.v1,0.9921875,0.9921875,0.0,4.820541562366998e-06,0.0,0.0,0.0,4.820541562366998e-06
distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,distilbert.transformer.layer.5.attention,softmax.power.degree2.v1,0.9921875,0.9921875,0.0,0.00010422619379824027,0.0,0.0,0.0,0.00010422619379824027
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,7.447968641827174e-08,0.0,0.0,0.0,7.447968641827174e-08
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,4.052557869727025e-06,0.0,0.0,0.0,4.052557869727025e-06
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,3.5196142562199384e-05,0.0,0.0,0.0,3.5196142562199384e-05
distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,distilbert.transformer.layer.5.sa_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,3.3919408451765776e-05,0.0,0.0,0.0,3.3919408451765776e-05
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.exact.high.v1,0.9921875,0.9921875,0.0,6.795475115950467e-08,0.0,0.0,0.0,6.795475115950467e-08
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.newton.low_iter.v1,0.9921875,0.9921875,0.0,8.518773938703816e-06,0.0,0.0,0.0,8.518773938703816e-06
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.centered.mid_cost.v1,0.9921875,0.9921875,0.0,0.0006137631135061383,0.0,0.0,0.0,0.0006137631135061383
distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,distilbert.transformer.layer.5.output_layer_norm,layernorm.affine.low_cost.v1,0.9921875,0.9921875,0.0,0.0006120931939221919,0.0,0.0,0.0,0.0006120931939221919
