schedule,entry_order,operator_id,layer_index,operator_type,operator_name,candidate_id,ckks_param_id,scale_id,level_budget,bootstrap_policy,layout_id,cost_source,latency_ms,rotations,ct_ct_mults,ct_pt_mults,rescale_count,relin_count,depth,bootstrap_count,memory_mb,level_cost,weighted_cost
hetune_generated,6,distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
hetune_generated,7,distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
hetune_generated,8,distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
hetune_generated,9,distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
hetune_generated,10,distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
hetune_generated,11,distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,layernorm.newton.low_iter.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,3.42,2,3,0,3,0,3,0,0.0,3,12.219999999999999
hetune_generated,12,distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
hetune_generated,13,distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
hetune_generated,14,distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
hetune_generated,15,distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
hetune_generated,16,distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,5,none,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
hetune_generated,17,distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
hetune_generated,18,distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
hetune_generated,19,distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
hetune_generated,20,distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
hetune_generated,21,distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
hetune_generated,22,distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
hetune_generated,23,distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_low,0,distilbert_sst2.layer0.gelu.ffn_activation,0,gelu,ffn_activation,gelu.poly.degree2.v1,seal_profiled_bootstrap,scale_2_40,6,none,ckks_profiled,profile,0.912,0,1,2,1,0,1,0,0.0,1,4.112
uniform_low,1,distilbert_sst2.layer0.softmax.attention_softmax,0,softmax,attention_softmax,softmax.power.degree2.v1,seal_profiled_bootstrap,scale_2_40,5,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_low,2,distilbert_sst2.layer0.layernorm.attention_layernorm,0,layernorm,attention_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,3,distilbert_sst2.layer0.layernorm.ffn_layernorm,0,layernorm,ffn_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,4,distilbert_sst2.layer1.gelu.ffn_activation,1,gelu,ffn_activation,gelu.poly.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,0.912,0,1,2,1,0,1,0,0.0,1,4.112
uniform_low,5,distilbert_sst2.layer1.softmax.attention_softmax,1,softmax,attention_softmax,softmax.power.degree2.v1,seal_profiled_bootstrap,scale_2_40,3,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_low,6,distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,7,distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,8,distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,gelu.poly.degree2.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,0.912,0,1,2,1,0,1,0,0.0,1,4.112
uniform_low,9,distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,softmax.power.degree2.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_low,10,distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,0,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,11,distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,0,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,12,distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,gelu.poly.degree2.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,0.912,0,1,2,1,0,1,0,0.0,1,4.112
uniform_low,13,distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,softmax.power.degree2.v1,seal_profiled_bootstrap,scale_2_40,5,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_low,14,distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,15,distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,16,distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,gelu.poly.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,0.912,0,1,2,1,0,1,0,0.0,1,4.112
uniform_low,17,distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,softmax.power.degree2.v1,seal_profiled_bootstrap,scale_2_40,3,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_low,18,distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,19,distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,20,distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,gelu.poly.degree2.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,0.912,0,1,2,1,0,1,0,0.0,1,4.112
uniform_low,21,distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,softmax.power.degree2.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_low,22,distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,0,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_low,23,distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,layernorm.affine.low_cost.v1,seal_profiled_bootstrap,scale_2_40,0,none,ckks_profiled,profile,0.456,0,0,1,0,0,0,0,0.0,0,0.606
uniform_mid,0,distilbert_sst2.layer0.gelu.ffn_activation,0,gelu,ffn_activation,gelu.poly.degree3.v1,seal_profiled_bootstrap,scale_2_40,6,none,ckks_profiled,profile,1.71,0,2,3,2,0,2,0,0.0,2,7.96
uniform_mid,1,distilbert_sst2.layer0.softmax.attention_softmax,0,softmax,attention_softmax,softmax.poly_exp.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,2.28,1,2,2,2,0,2,0,0.0,2,8.43
uniform_mid,2,distilbert_sst2.layer0.layernorm.attention_layernorm,0,layernorm,attention_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,3,distilbert_sst2.layer0.layernorm.ffn_layernorm,0,layernorm,ffn_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,4,distilbert_sst2.layer1.gelu.ffn_activation,1,gelu,ffn_activation,gelu.poly.degree3.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,1.71,0,2,3,2,0,2,0,0.0,2,7.96
uniform_mid,5,distilbert_sst2.layer1.softmax.attention_softmax,1,softmax,attention_softmax,softmax.poly_exp.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,2.28,1,2,2,2,0,2,0,0.0,2,8.43
uniform_mid,6,distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,7,distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,8,distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,gelu.poly.degree3.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,1.71,0,2,3,2,0,2,0,0.0,2,7.96
uniform_mid,9,distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,softmax.poly_exp.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,2.28,1,2,2,2,0,2,0,0.0,2,8.43
uniform_mid,10,distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,11,distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,12,distilbert_sst2.layer3.gelu.ffn_activation,3,gelu,ffn_activation,gelu.poly.degree3.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,1.71,0,2,3,2,0,2,0,0.0,2,7.96
uniform_mid,13,distilbert_sst2.layer3.softmax.attention_softmax,3,softmax,attention_softmax,softmax.poly_exp.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,2.28,1,2,2,2,0,2,0,0.0,2,8.43
uniform_mid,14,distilbert_sst2.layer3.layernorm.attention_layernorm,3,layernorm,attention_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,15,distilbert_sst2.layer3.layernorm.ffn_layernorm,3,layernorm,ffn_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,16,distilbert_sst2.layer4.gelu.ffn_activation,4,gelu,ffn_activation,gelu.poly.degree3.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,1.71,0,2,3,2,0,2,0,0.0,2,7.96
uniform_mid,17,distilbert_sst2.layer4.softmax.attention_softmax,4,softmax,attention_softmax,softmax.poly_exp.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,2.28,1,2,2,2,0,2,0,0.0,2,8.43
uniform_mid,18,distilbert_sst2.layer4.layernorm.attention_layernorm,4,layernorm,attention_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,19,distilbert_sst2.layer4.layernorm.ffn_layernorm,4,layernorm,ffn_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,20,distilbert_sst2.layer5.gelu.ffn_activation,5,gelu,ffn_activation,gelu.poly.degree3.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,1.71,0,2,3,2,0,2,0,0.0,2,7.96
uniform_mid,21,distilbert_sst2.layer5.softmax.attention_softmax,5,softmax,attention_softmax,softmax.poly_exp.degree2.v1,seal_profiled_bootstrap,scale_2_40,4,none,ckks_profiled,profile,2.28,1,2,2,2,0,2,0,0.0,2,8.43
uniform_mid,22,distilbert_sst2.layer5.layernorm.attention_layernorm,5,layernorm,attention_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,2,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_mid,23,distilbert_sst2.layer5.layernorm.ffn_layernorm,5,layernorm,ffn_layernorm,layernorm.centered.mid_cost.v1,seal_profiled_bootstrap,scale_2_40,1,none,ckks_profiled,profile,1.368,1,1,2,1,0,1,0,0.0,1,4.618
uniform_high,0,distilbert_sst2.layer0.gelu.ffn_activation,0,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,none,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
uniform_high,1,distilbert_sst2.layer0.softmax.attention_softmax,0,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
uniform_high,2,distilbert_sst2.layer0.layernorm.attention_layernorm,0,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,3,distilbert_sst2.layer0.layernorm.ffn_layernorm,0,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,4,distilbert_sst2.layer1.gelu.ffn_activation,1,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
uniform_high,5,distilbert_sst2.layer1.softmax.attention_softmax,1,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
uniform_high,6,distilbert_sst2.layer1.layernorm.attention_layernorm,1,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,7,distilbert_sst2.layer1.layernorm.ffn_layernorm,1,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,8,distilbert_sst2.layer2.gelu.ffn_activation,2,gelu,ffn_activation,gelu.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,7.98,0,6,7,5,0,5,0,0.0,5,24.53
uniform_high,9,distilbert_sst2.layer2.softmax.attention_softmax,2,softmax,attention_softmax,softmax.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.12,3,4,4,4,0,4,0,0.0,4,21.47
uniform_high,10,distilbert_sst2.layer2.layernorm.attention_layernorm,2,layernorm,attention_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
uniform_high,11,distilbert_sst2.layer2.layernorm.ffn_layernorm,2,layernorm,ffn_layernorm,layernorm.exact.high.v1,seal_profiled_bootstrap,scale_2_40,6,bootstrap_before,ckks_profiled,profile,9.69,2,6,7,6,0,6,0,0.0,6,28.240000000000002
